site,name,link,salary_min,salary_max,salary_curr
https://hh.ru,Middle QA engineer — Billing,https://spb.hh.ru/vacancy/42191962?query=python,,,
https://hh.ru,Go developer,https://spb.hh.ru/vacancy/42200331?query=python,,,
https://hh.ru,Руководитель Группы администрирования серверных платформ СУТР ОСА,https://spb.hh.ru/vacancy/42999634?query=python,81900.0,81900.0,руб.
https://hh.ru,Программист 1С,https://spb.hh.ru/vacancy/42957349?query=python,50000.0,90000.0,руб.
https://hh.ru,Технический менеджер проектов,https://spb.hh.ru/vacancy/39113430?query=python,,,
https://hh.ru,Junior Developer in QA,https://spb.hh.ru/vacancy/42015411?query=python,,,
https://hh.ru,Программист 1C,https://spb.hh.ru/vacancy/38408077?query=python,150000.0,,руб.
https://hh.ru,DevOps специалист (Openstack),https://spb.hh.ru/vacancy/40131694?query=python,,,
https://hh.ru,DevOps инженер / Системный администратор,https://spb.hh.ru/vacancy/42460088?query=python,,,
https://hh.ru,Automation QA engineer Android/IOS,https://spb.hh.ru/vacancy/41000194?query=python,100000.0,,руб.
https://hh.ru,Software Developer in Test,https://spb.hh.ru/vacancy/42898906?query=python,,,
https://hh.ru,Frontend-разработчик,https://spb.hh.ru/vacancy/42935296?query=python,,,
https://hh.ru,Аналитик / Data Analyst,https://spb.hh.ru/vacancy/41136618?query=python,,,
https://hh.ru,Программист C++,https://spb.hh.ru/vacancy/42626455?query=python,,,
https://hh.ru,ETL-разработчик,https://spb.hh.ru/vacancy/41647425?query=python,80000.0,100000.0,руб.
https://hh.ru,Начальник отдела алгоритмической торговли,https://spb.hh.ru/vacancy/41507265?query=python,,,
https://hh.ru,Тестировщик серверных приложений,https://spb.hh.ru/vacancy/32742258?query=python,,,
https://hh.ru,"Инженер-программист 2 категории (С++ developer, backend developer)",https://spb.hh.ru/vacancy/39422218?query=python,120000.0,150000.0,руб.
https://hh.ru,BackEnd разработчик (BackEnd Developer),https://spb.hh.ru/vacancy/42895428?query=python,,,
https://hh.ru,Специалист по тестированию (QA) [id92807],https://spb.hh.ru/vacancy/42336035?query=python,,,
https://hh.ru,Intern DevOps Engineer,https://spb.hh.ru/vacancy/39978411?query=python,,,
https://hh.ru,DevOps-инженер,https://spb.hh.ru/vacancy/39249422?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/40245570?query=python,,,
https://hh.ru,Chief Architect,https://spb.hh.ru/vacancy/38466358?query=python,,,
https://hh.ru,"Системный администратор платформ виртуализации (vmware, nutanix)",https://spb.hh.ru/vacancy/39268657?query=python,,,
https://hh.ru,Младший инженер по тестированию и автоматизации /Junior QA Automation Engineer,https://spb.hh.ru/vacancy/42894547?query=python,,,
https://hh.ru,DevOps Engineer (на Кипр),https://spb.hh.ru/vacancy/42899063?query=python,3500.0,,EUR
https://hh.ru,Senior QA Automation Engineer,https://spb.hh.ru/vacancy/40813364?query=python,,,
https://hh.ru,Head of Marketing (Директор по маркетингу),https://spb.hh.ru/vacancy/42330555?query=python,,,
https://hh.ru,Инженер-программист C++ (ЦОС),https://spb.hh.ru/vacancy/40956032?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42887726?query=python,,,
https://hh.ru,Системный администратор (Выделенные серверы),https://spb.hh.ru/vacancy/42014261?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/41843387?query=python,,,
https://hh.ru,Sales manager (B2B),https://spb.hh.ru/vacancy/41536695?query=python,120000.0,,руб.
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42230412?query=python,,,
https://hh.ru,Senior DevOps Engineer,https://spb.hh.ru/vacancy/41465880?query=python,,,
https://hh.ru,"Junior Fullstack разработчик (Vue.js, Node.js, Python)",https://spb.hh.ru/vacancy/42878037?query=python,60000.0,75000.0,руб.
https://hh.ru,QA Engineer (Mobile),https://spb.hh.ru/vacancy/42430909?query=python,,,
https://hh.ru,Главный специалист отдела маркетинга,https://spb.hh.ru/vacancy/42424891?query=python,80000.0,,руб.
https://hh.ru,Программист/Специалист по компьютерному зрению Senior,https://spb.hh.ru/vacancy/40770860?query=python,140000.0,180000.0,руб.
https://hh.ru,Business Analyst,https://spb.hh.ru/vacancy/41600555?query=python,,,
https://hh.ru,Старший сетевой администратор,https://spb.hh.ru/vacancy/42339139?query=python,90000.0,140000.0,руб.
https://hh.ru,Product Manager (Analytics),https://spb.hh.ru/vacancy/42916085?query=python,,,
https://hh.ru,Senior QA Automation Engineer (Server),https://spb.hh.ru/vacancy/42524121?query=python,,,
https://hh.ru,Ведущий инженер-разработчик,https://spb.hh.ru/vacancy/42537303?query=python,,,
https://hh.ru,DevOps-инженер (Санкт-Петербург),https://spb.hh.ru/vacancy/42534655?query=python,120000.0,200000.0,руб.
https://hh.ru,Junior разработчик MS SQL,https://spb.hh.ru/vacancy/42518662?query=python,,,
https://hh.ru,Tech Lead,https://spb.hh.ru/vacancy/42542122?query=python,,,
https://hh.ru,Junior Data Journalist (English),https://spb.hh.ru/vacancy/42502358?query=python,,,
https://hh.ru,DevOps specialist,https://spb.hh.ru/vacancy/42474734?query=python,,,
https://hh.ru,Системный администратор Linux,https://spb.hh.ru/vacancy/42539787?query=python,,,
https://hh.ru,Продуктовый аналитик,https://spb.hh.ru/vacancy/42537153?query=python,,,
https://hh.ru,Инженер-программист систем компьютерного зрения,https://spb.hh.ru/vacancy/42496370?query=python,,,
https://hh.ru,"Site Reliability Engineer (SRE Team, в Прагу)",https://spb.hh.ru/vacancy/42533669?query=python,170000.0,,руб.
https://hh.ru,Программист С++,https://spb.hh.ru/vacancy/42519500?query=python,,,
https://hh.ru,DevOps/SRE engineer,https://spb.hh.ru/vacancy/42461858?query=python,4000.0,,USD
https://hh.ru,DevOps / Cloud инженер,https://spb.hh.ru/vacancy/42493355?query=python,120000.0,,руб.
https://hh.ru,Senior/Middle ML developer (MTS AI),https://spb.hh.ru/vacancy/42457200?query=python,,,
https://hh.ru,Embedded Linux developer (Communication Platform),https://spb.hh.ru/vacancy/42544084?query=python,,,
https://hh.ru,Программист-исследователь,https://spb.hh.ru/vacancy/42455780?query=python,70000.0,90000.0,руб.
https://hh.ru,Senior Hadoop DevOps,https://spb.hh.ru/vacancy/42481173?query=python,,,
https://hh.ru,QA Automation Engineer,https://spb.hh.ru/vacancy/42491981?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42483454?query=python,,,
https://hh.ru,Инженер-программист ПО,https://spb.hh.ru/vacancy/42470989?query=python,60000.0,,руб.
https://hh.ru,Snowflake Data Warehouse Certified Engineer,https://spb.hh.ru/vacancy/42534280?query=python,,,
https://hh.ru,QA Automation engineer (Junior),https://spb.hh.ru/vacancy/42471719?query=python,55000.0,80000.0,руб.
https://hh.ru,Senior C++ developer,https://spb.hh.ru/vacancy/42454573?query=python,250000.0,400000.0,руб.
https://hh.ru,Data analyst (Sales),https://spb.hh.ru/vacancy/42491175?query=python,,,
https://hh.ru,QA Engineer (IntelliJ Rust),https://spb.hh.ru/vacancy/42480246?query=python,170000.0,,руб.
https://hh.ru,Full Stack PhP/Java разработчик,https://spb.hh.ru/vacancy/42457088?query=python,30000.0,80000.0,руб.
https://hh.ru,Тестировщик / QA Engineer (Junior),https://spb.hh.ru/vacancy/42460673?query=python,35000.0,,руб.
https://hh.ru,Software Developer (развитие в Application Security),https://spb.hh.ru/vacancy/42494545?query=python,,,
https://hh.ru,"Software C++ / Integration engineer, 5G SW",https://spb.hh.ru/vacancy/42482191?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42494039?query=python,,,
https://hh.ru,Software Developer (Kotlin/Java) - Big Data Tools,https://spb.hh.ru/vacancy/42460956?query=python,,,
https://hh.ru,Senior QA engineer,https://spb.hh.ru/vacancy/42503687?query=python,,,
https://hh.ru,Java-разработчик,https://spb.hh.ru/vacancy/42472329?query=python,,,
https://hh.ru,Senior/Middle software developer (MTS AI),https://spb.hh.ru/vacancy/42457164?query=python,,,
https://hh.ru,Инженер Linux (Junior),https://spb.hh.ru/vacancy/42472765?query=python,,,
https://hh.ru,Старший аналитик в области информационной безопасности — Группа технологического обеспечения,https://spb.hh.ru/vacancy/42527351?query=python,,,
https://hh.ru,QA Automation Engineer,https://spb.hh.ru/vacancy/42427817?query=python,,,
https://hh.ru,Application Security Specialist,https://spb.hh.ru/vacancy/42543808?query=python,,,
https://hh.ru,Администратор Linux [id76361],https://spb.hh.ru/vacancy/42518966?query=python,,,
https://hh.ru,Senior System Administrator,https://spb.hh.ru/vacancy/42524431?query=python,,,
https://hh.ru,Продуктовый аналитик,https://spb.hh.ru/vacancy/42505904?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42456150?query=python,80000.0,140000.0,руб.
https://hh.ru,"QA Engineer (Web+Mobile), направление «Инструменты в купле-продаже недвижимости»",https://spb.hh.ru/vacancy/42543566?query=python,,,
https://hh.ru,Системный администратор,https://spb.hh.ru/vacancy/42535310?query=python,80000.0,120000.0,руб.
https://hh.ru,Инженер DevOps,https://spb.hh.ru/vacancy/42443767?query=python,,,
https://hh.ru,Инженер по автотестированию (Доставка),https://spb.hh.ru/vacancy/42498956?query=python,,,
https://hh.ru,"DevOps Engineer, Санкт-Петербург",https://spb.hh.ru/vacancy/42410898?query=python,,,
https://hh.ru,Senior Oracle DBA,https://spb.hh.ru/vacancy/42493236?query=python,,,
https://hh.ru,Автор курса по математике,https://spb.hh.ru/vacancy/42537917?query=python,,,
https://hh.ru,DevOps/Системный администратор,https://spb.hh.ru/vacancy/41771592?query=python,,,
https://hh.ru,Developer in QA,https://spb.hh.ru/vacancy/41939574?query=python,,,
https://hh.ru,Системный аналитик,https://spb.hh.ru/vacancy/42896359?query=python,,,
https://hh.ru,QA Auto Engineer,https://spb.hh.ru/vacancy/42889445?query=python,,,
https://hh.ru,QA Automation Engineer /Инженер по автоматизации тестирования,https://spb.hh.ru/vacancy/42542415?query=python,,,
https://hh.ru,Разработчик алгоритмов (Единое видео),https://spb.hh.ru/vacancy/40756975?query=python,,,
https://hh.ru,Senior Product Analyst,https://spb.hh.ru/vacancy/38649736?query=python,,,
https://hh.ru,Системный администратор / DevOps - инженер,https://spb.hh.ru/vacancy/37987498?query=python,120000.0,,руб.
https://hh.ru,Бухгалтер по расчету заработной платы,https://spb.hh.ru/vacancy/42494549?query=python,60000.0,70000.0,руб.
https://hh.ru,Android-разработчик (middle),https://spb.hh.ru/vacancy/38215060?query=python,,,
https://hh.ru,Аналитик ETL,https://spb.hh.ru/vacancy/42871500?query=python,,,
https://hh.ru,Системный администратор (отдел DNS),https://spb.hh.ru/vacancy/42462079?query=python,,,
https://hh.ru,Ведущий инженер-программист,https://spb.hh.ru/vacancy/33976797?query=python,100000.0,,руб.
https://hh.ru,Инженер-программист 2 категории,https://spb.hh.ru/vacancy/40025837?query=python,120000.0,,руб.
https://hh.ru,Ведущий аналитик,https://spb.hh.ru/vacancy/42895442?query=python,190000.0,,руб.
https://hh.ru,Android разработчик / Android developer,https://spb.hh.ru/vacancy/36792929?query=python,,,
https://hh.ru,Инженер по активному сетевому оборудованию,https://spb.hh.ru/vacancy/40514569?query=python,,,
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/42882160?query=python,80000.0,100000.0,руб.
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/42877760?query=python,70000.0,,руб.
https://hh.ru,Инженер-расчётчик (CAE-01),https://spb.hh.ru/vacancy/42244199?query=python,,,
https://hh.ru,Системный инженер (администратор) Linux,https://spb.hh.ru/vacancy/42289269?query=python,70000.0,,руб.
https://hh.ru,Инженер-расчётчик (CAE-02),https://spb.hh.ru/vacancy/42244808?query=python,,,
https://hh.ru,Инженер по телефонии,https://spb.hh.ru/vacancy/39798635?query=python,,,
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/39707731?query=python,,,
https://hh.ru,Ведущий бизнес-аналитик по проектам Data Science,https://spb.hh.ru/vacancy/42864439?query=python,,,
https://hh.ru,Старший системный администратор Linux,https://spb.hh.ru/vacancy/40340299?query=python,,150000.0,руб.
https://hh.ru,Системный администратор Linux,https://spb.hh.ru/vacancy/41870658?query=python,,,
https://hh.ru,Инженер внедрения в направление «Голосовые технологии»,https://spb.hh.ru/vacancy/42712259?query=python,,,
https://hh.ru,Инженер-программист (2 категории),https://spb.hh.ru/vacancy/42745721?query=python,80000.0,,руб.
https://hh.ru,Frontend-разработчик,https://spb.hh.ru/vacancy/42883668?query=python,120000.0,170000.0,руб.
https://hh.ru,Инженер-технолог,https://spb.hh.ru/vacancy/42242866?query=python,,,
https://hh.ru,Android Developer,https://spb.hh.ru/vacancy/41591078?query=python,,,
https://hh.ru,Специалист по VFX / VFX художник,https://spb.hh.ru/vacancy/42928401?query=python,,,
https://hh.ru,Релиз-инженер UNIX (UNIX Maintainer),https://spb.hh.ru/vacancy/36865218?query=python,,,
https://hh.ru,Linux администратор/DBA,https://spb.hh.ru/vacancy/42147091?query=python,,,
https://hh.ru,Frontend разработчик,https://spb.hh.ru/vacancy/42880473?query=python,,,
https://hh.ru,Консультант OpenText,https://spb.hh.ru/vacancy/42245064?query=python,,,
https://hh.ru,Middle/senior Frontend разработчик,https://spb.hh.ru/vacancy/42898576?query=python,160000.0,230000.0,руб.
https://hh.ru,Системный администратор Linux,https://spb.hh.ru/vacancy/40295555?query=python,,,
https://hh.ru,Инженер-расчетчик ГТД,https://spb.hh.ru/vacancy/42243385?query=python,,,
https://hh.ru,"Инженер по внедрению и техподдержке (CХД, Linux)",https://spb.hh.ru/vacancy/40290078?query=python,,,
https://hh.ru,Специалист информационно-коммуникационных систем,https://spb.hh.ru/vacancy/42300588?query=python,70000.0,80000.0,руб.
https://hh.ru,Администратор тестовых сред/Ведущий инженер по сопровождению банковского ПО,https://spb.hh.ru/vacancy/42869712?query=python,,,
https://hh.ru,Ведущий инженер-расчётчик (CAE-2),https://spb.hh.ru/vacancy/42243838?query=python,,,
https://hh.ru,Frontend Developer,https://spb.hh.ru/vacancy/41458430?query=python,,,
https://hh.ru,Администратор Linux,https://spb.hh.ru/vacancy/40913856?query=python,100000.0,170000.0,руб.
https://hh.ru,QA инженер,https://spb.hh.ru/vacancy/42871799?query=python,,,
https://hh.ru,Системный инженер,https://spb.hh.ru/vacancy/42879159?query=python,,,
https://hh.ru,Разработчик IoT-устройств/ПО для видеодомофонов,https://spb.hh.ru/vacancy/42257499?query=python,120000.0,,руб.
https://hh.ru,IT-специалист,https://spb.hh.ru/vacancy/42878303?query=python,60000.0,75000.0,руб.
https://hh.ru,Middle PHP Developer,https://spb.hh.ru/vacancy/42461990?query=python,100000.0,,руб.
https://hh.ru,Frontend developer (JavaScript/TypeScript),https://spb.hh.ru/vacancy/42262445?query=python,,,
https://hh.ru,Администратор *nix систем [id65641],https://spb.hh.ru/vacancy/39828424?query=python,,,
https://hh.ru,Администратор Hadoop,https://spb.hh.ru/vacancy/42875429?query=python,,,
https://hh.ru,Менеджер проекта,https://spb.hh.ru/vacancy/42242337?query=python,,,
https://hh.ru,Менеджер по продажам IT профессий,https://spb.hh.ru/vacancy/42760808?query=python,,,
https://hh.ru,Специалист технической поддержки виртуального хостинга (ОС Linux),https://spb.hh.ru/vacancy/42685326?query=python,35000.0,50000.0,руб.
https://hh.ru,С++/Go Team Lead,https://spb.hh.ru/vacancy/42199868?query=python,,,
https://hh.ru,Системный администратор,https://spb.hh.ru/vacancy/42883382?query=python,,67000.0,руб.
https://hh.ru,Главный специалист-эксперт по информационной безопасности (безопасность технологической платформы),https://spb.hh.ru/vacancy/42222910?query=python,,,
https://hh.ru,Production Reliability Engineer (Audio&Video Conferences),https://spb.hh.ru/vacancy/39808803?query=python,,,
https://hh.ru,Главный специалист отдела развития услуг снабжения,https://spb.hh.ru/vacancy/42933800?query=python,,,
https://hh.ru,Ведущий инженер (направление SIEM),https://spb.hh.ru/vacancy/30690789?query=python,,,
https://hh.ru,Главный специалист-эксперт Центра информационной безопасности [id12676],https://spb.hh.ru/vacancy/42222914?query=python,,,
https://hh.ru,Специалист оценки долговых портфелей,https://spb.hh.ru/vacancy/42882641?query=python,40000.0,60000.0,руб.
https://hh.ru,DevOps Engineer (remote),https://spb.hh.ru/vacancy/40144812?query=python,200000.0,350000.0,руб.
https://hh.ru,Системный администратор Elastic Stack (ELK),https://spb.hh.ru/vacancy/39556349?query=python,,,
https://hh.ru,Специалист по контекстной рекламе,https://spb.hh.ru/vacancy/42871995?query=python,,,
https://hh.ru,Site reliability engineer / SRE,https://spb.hh.ru/vacancy/39556341?query=python,,,
https://hh.ru,Application Security Engineer,https://spb.hh.ru/vacancy/41779126?query=python,,,
https://hh.ru,Старший консультант (анализ финансовых рисков_банки\страхование),https://spb.hh.ru/vacancy/42867677?query=python,,,
https://hh.ru,Старший специалист по производительности,https://spb.hh.ru/vacancy/41609376?query=python,,,
https://hh.ru,BA/QA Engineer,https://spb.hh.ru/vacancy/42203520?query=python,150000.0,250000.0,руб.
https://hh.ru,Junior Configuration Engineer,https://spb.hh.ru/vacancy/42665769?query=python,,,
https://hh.ru,C++ Developer (DHCP Solutions),https://spb.hh.ru/vacancy/42848783?query=python,,,
https://hh.ru,Automation/DevOps Engineer,https://spb.hh.ru/vacancy/40965078?query=python,,,
https://hh.ru,Customer Support Analyst (DevOps),https://spb.hh.ru/vacancy/42191914?query=python,,,
https://hh.ru,Автор студенческих работ по информационным технологиям (программирование),https://spb.hh.ru/vacancy/42854573?query=python,,,
https://hh.ru,Data analyst (Billing),https://spb.hh.ru/vacancy/42491188?query=python,,,
https://hh.ru,Технический менеджер международных проектов/Crowd Solutions Architect,https://spb.hh.ru/vacancy/40322955?query=python,,,
https://hh.ru,Lead Data Analyst / Ведущий аналитик,https://spb.hh.ru/vacancy/41000248?query=python,,,
https://hh.ru,Devops Specialist,https://spb.hh.ru/vacancy/42019944?query=python,150000.0,220000.0,руб.
https://hh.ru,Software Developer In Test (NT Common Testing),https://spb.hh.ru/vacancy/41035177?query=python,,,
https://hh.ru,Инженер DevOps (Senior),https://spb.hh.ru/vacancy/42842505?query=python,200000.0,300000.0,руб.
https://hh.ru,"Ведущий разработчик Go, Ozon Express",https://spb.hh.ru/vacancy/42352886?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42843464?query=python,,,
https://hh.ru,Junior ML разработчик,https://spb.hh.ru/vacancy/42842238?query=python,40000.0,60000.0,руб.
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42431260?query=python,,,
https://hh.ru,Инженер-программист,https://spb.hh.ru/vacancy/42145652?query=python,,,
https://hh.ru,QA automation engineer (MB),https://spb.hh.ru/vacancy/42157100?query=python,,,
https://hh.ru,Инженер DevOps (Senior),https://spb.hh.ru/vacancy/42842464?query=python,200000.0,300000.0,руб.
https://hh.ru,Lead C++ Engineer,https://spb.hh.ru/vacancy/42153885?query=python,,,
https://hh.ru,Администратор баз данных (ElasticSearch),https://spb.hh.ru/vacancy/42831602?query=python,,,
https://hh.ru,QA automation engineer,https://spb.hh.ru/vacancy/42733837?query=python,,,
https://hh.ru,Младший инженер-программист (JavaScript/Go),https://spb.hh.ru/vacancy/42836969?query=python,,,
https://hh.ru,Senior Backend Automation QA,https://spb.hh.ru/vacancy/42231602?query=python,2000.0,2600.0,EUR
https://hh.ru,Senior QA Automation Engineer,https://spb.hh.ru/vacancy/39483496?query=python,150000.0,250000.0,руб.
https://hh.ru,Инженер внедрения и сопровождения (Безопасный город),https://spb.hh.ru/vacancy/40113984?query=python,,,
https://hh.ru,Младший системный администратор Linux,https://spb.hh.ru/vacancy/41593571?query=python,,,
https://hh.ru,Product Analyst,https://spb.hh.ru/vacancy/42784912?query=python,,,
https://hh.ru,Младший системный администратор Linux,https://spb.hh.ru/vacancy/41593571?query=python,,,
https://hh.ru,Аналитик данных,https://spb.hh.ru/vacancy/42842050?query=python,,,
https://hh.ru,Инженер по тестированию / Software Tester,https://spb.hh.ru/vacancy/41257086?query=python,,,
https://hh.ru,Инженер по тестированию / Software Tester (Unix),https://spb.hh.ru/vacancy/41257178?query=python,,,
https://hh.ru,Software Engineer (C++ / RUST),https://spb.hh.ru/vacancy/41131026?query=python,,,
https://hh.ru,Senior DevOps Engineer (eFX),https://spb.hh.ru/vacancy/42826817?query=python,,,
https://hh.ru,Email маркетолог,https://spb.hh.ru/vacancy/42854478?query=python,,,
https://hh.ru,"Руководитель группы тестирования, Ozon Express",https://spb.hh.ru/vacancy/42352096?query=python,,,
https://hh.ru,NetOps / Network Engineer,https://spb.hh.ru/vacancy/42842279?query=python,,,
https://hh.ru,DevOps,https://spb.hh.ru/vacancy/42823387?query=python,,,
https://hh.ru,Аналитик в команду Core Web,https://spb.hh.ru/vacancy/42387744?query=python,,,
https://hh.ru,Embedded developer (C++),https://spb.hh.ru/vacancy/42202063?query=python,,,
https://hh.ru,Scala Developer (middle),https://spb.hh.ru/vacancy/42197825?query=python,,,
https://hh.ru,Perl Developer,https://spb.hh.ru/vacancy/42841259?query=python,,,
https://hh.ru,Blockchain developer,https://spb.hh.ru/vacancy/42825103?query=python,100000.0,,руб.
https://hh.ru,Системный администратор Linux/SRE(DevOPS),https://spb.hh.ru/vacancy/40532662?query=python,,,
https://hh.ru,Инженер-разработчик ПЛИС (FPGA designer),https://spb.hh.ru/vacancy/42834919?query=python,80000.0,,руб.
https://hh.ru,Senior DevOps Engineer,https://spb.hh.ru/vacancy/41615247?query=python,,,
https://hh.ru,Инженер IP-телефонии,https://spb.hh.ru/vacancy/42270889?query=python,,,
https://hh.ru,Системный программист С/С++ (разработка ОС Аврора),https://spb.hh.ru/vacancy/32126408?query=python,,,
https://hh.ru,"Инженер-программист 2,1 категории/Ведущий инженер-программист",https://spb.hh.ru/vacancy/39086248?query=python,,,
https://hh.ru,Аналитик по информационной безопасности (доступы),https://spb.hh.ru/vacancy/42158751?query=python,,,
https://hh.ru,Senior/Middle QA Automation Engineer / Тестировщик ПО - Автоматизатор,https://spb.hh.ru/vacancy/42705572?query=python,130000.0,180000.0,руб.
https://hh.ru,"Senior C++ Developer (Compilers, LLVM)",https://spb.hh.ru/vacancy/42817298?query=python,,,
https://hh.ru,Business Assistant,https://spb.hh.ru/vacancy/40691161?query=python,,,
https://hh.ru,Data Scientist (Diagnostic Platform),https://spb.hh.ru/vacancy/42805295?query=python,,,
https://hh.ru,Backend developer (gamedev),https://spb.hh.ru/vacancy/42804062?query=python,,,
https://hh.ru,Инженер по внедрению и техподдержке телекоммуникационного биллинга,https://spb.hh.ru/vacancy/42172855?query=python,,150000.0,руб.
https://hh.ru,Разработчик С++ в Маркет,https://spb.hh.ru/vacancy/41610690?query=python,,,
https://hh.ru,Linux System Administrator,https://spb.hh.ru/vacancy/42456462?query=python,,,
https://hh.ru,DevOps Team Lead,https://spb.hh.ru/vacancy/41145945?query=python,,,
https://hh.ru,QA Инженер SAP систем [93122],https://spb.hh.ru/vacancy/42192233?query=python,,,
https://hh.ru,Разработчик С++ в отдел веб-онтологии,https://spb.hh.ru/vacancy/42233186?query=python,,,
https://hh.ru,Web Analyst,https://spb.hh.ru/vacancy/42828577?query=python,,,
https://hh.ru,DevOps-инженер,https://spb.hh.ru/vacancy/42351845?query=python,,,
https://hh.ru,Andrоid-разработчик в Толоку,https://spb.hh.ru/vacancy/42827868?query=python,,,
https://hh.ru,PHP Team lead,https://spb.hh.ru/vacancy/42829991?query=python,150000.0,200000.0,руб.
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42785783?query=python,180000.0,,руб.
https://hh.ru,DevOps-инженер в Яндекс.Маркет,https://spb.hh.ru/vacancy/42810217?query=python,,,
https://hh.ru,Lead Cloud Engineer,https://spb.hh.ru/vacancy/42210770?query=python,,,
https://hh.ru,DevOps engineer,https://spb.hh.ru/vacancy/42111143?query=python,,,
https://hh.ru,Unity3D / C# разработчик (MY.GAMES),https://spb.hh.ru/vacancy/42400328?query=python,,,
https://hh.ru,Cloud Engineer,https://spb.hh.ru/vacancy/42210740?query=python,,,
https://hh.ru,Performance QA Tester / Специалист в группу анализа производительности,https://spb.hh.ru/vacancy/41928958?query=python,,,
https://hh.ru,Junior DevOps engineer,https://spb.hh.ru/vacancy/42777906?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42801458?query=python,,,
https://hh.ru,QA engineer (manual + automation),https://spb.hh.ru/vacancy/40547359?query=python,,,
https://hh.ru,Automation QA Engineer,https://spb.hh.ru/vacancy/42808481?query=python,80000.0,,руб.
https://hh.ru,Аналитик качества данных,https://spb.hh.ru/vacancy/42797868?query=python,,,
https://hh.ru,QA Engineer / Тестировщик,https://spb.hh.ru/vacancy/41097607?query=python,,,
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/42813775?query=python,,,
https://hh.ru,Системный программист в отдел адаптации ОС Аврора,https://spb.hh.ru/vacancy/34155092?query=python,,,
https://hh.ru,Scoring and risk modeling,https://spb.hh.ru/vacancy/41533177?query=python,,,
https://hh.ru,Java разработчик библиотек,https://spb.hh.ru/vacancy/42304127?query=python,,,
https://hh.ru,Начинающий full-stack разработчик,https://spb.hh.ru/vacancy/42768814?query=python,,,
https://hh.ru,Ведущий инженер-программист,https://spb.hh.ru/vacancy/42813121?query=python,,90000.0,руб.
https://hh.ru,Senior QA engineer,https://spb.hh.ru/vacancy/42813543?query=python,,,
https://hh.ru,Системный администратор,https://spb.hh.ru/vacancy/42824976?query=python,,,
https://hh.ru,"Senior Software Engineer (Golang, Limassol, Cyprus)",https://spb.hh.ru/vacancy/42321606?query=python,250000.0,,руб.
https://hh.ru,Архитектор баз данных (PostgreSQL),https://spb.hh.ru/vacancy/40653110?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42247135?query=python,,260000.0,руб.
https://hh.ru,Сотрудник на ETL-процессы,https://spb.hh.ru/vacancy/42002962?query=python,80000.0,100000.0,руб.
https://hh.ru,Аналитик / Web-аналитик (аналитик-разработчик),https://spb.hh.ru/vacancy/41052893?query=python,,,
https://hh.ru,"Старший специалист отдела внутренней отчетности (VBA, Oracle)",https://spb.hh.ru/vacancy/42825995?query=python,,,
https://hh.ru,Senior Golang developer,https://spb.hh.ru/vacancy/38436652?query=python,,,
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/41830777?query=python,60000.0,80000.0,руб.
https://hh.ru,Продуктовый аналитик,https://spb.hh.ru/vacancy/42271409?query=python,,,
https://hh.ru,Senior QA engineer,https://spb.hh.ru/vacancy/40715687?query=python,,,
https://hh.ru,"BI Developer (QlikView, QlikSense) / Разработчик автоматизированных систем отчетности",https://spb.hh.ru/vacancy/42786671?query=python,,,
https://hh.ru,DevSecOps Engineer,https://spb.hh.ru/vacancy/42769286?query=python,,,
https://hh.ru,Разработчик С++ (Navi) middle,https://spb.hh.ru/vacancy/42281952?query=python,,,
https://hh.ru,Эксперт автоматизации процессов CM RAN,https://spb.hh.ru/vacancy/42831741?query=python,,,
https://hh.ru,Разработчик С++ (сервис поиска),https://spb.hh.ru/vacancy/42281990?query=python,,,
https://hh.ru,Инженер-разработчик,https://spb.hh.ru/vacancy/37165963?query=python,,,
https://hh.ru,QA Engineer,https://spb.hh.ru/vacancy/41515797?query=python,,,
https://hh.ru,Senior Java Developer,https://spb.hh.ru/vacancy/40207558?query=python,,,
https://hh.ru,Ведущий системный администратор (инженер автоматизации),https://spb.hh.ru/vacancy/42199098?query=python,,,
https://hh.ru,Computer Vision Engineer,https://spb.hh.ru/vacancy/42749518?query=python,,,
https://hh.ru,Java разработчик (Middle+/Senior),https://spb.hh.ru/vacancy/40641669?query=python,200000.0,,руб.
https://hh.ru,"System Analyst (Cyprus, Limassol)",https://spb.hh.ru/vacancy/42307515?query=python,,,
